"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significance"
"caap1",771.874351501551,-0.0659170101821403,0.28421194066305,0.75301950315761,0.921868065402984,"Not Significant"
"ikbkg",2054.99428999113,-0.0637357112585718,0.255082795297412,0.753007905389895,0.921868065402984,"Not Significant"
"optc",38.3335971591302,0.0411150394674469,0.404674296078979,0.752963103247162,0.921868065402984,"Not Significant"
"slc17a6a",49.6756589503513,0.0524771582741042,0.387249761318734,0.752957623978524,0.921868065402984,"Not Significant"
"tipin",1707.1698079258,-0.06575983095476,0.285113572620592,0.752900620669703,0.921868065402984,"Not Significant"
"arsk",244.444133290855,-0.0609278605740511,0.356173724873637,0.753283859499729,0.921981780973051,"Not Significant"
"asb8",1288.31971893525,0.0676771319232466,0.294030276629155,0.753329297573654,0.921981780973051,"Not Significant"
"cnrip1b",29.7626817999552,0.0316728886714207,0.41343464090139,0.753302630139459,0.921981780973051,"Not Significant"
"ENSDARG00000111250",331.992611208349,0.0673430757202885,0.320499870124083,0.753366931106278,0.921981780973051,"Not Significant"
"nacc1b",184.817913882419,-0.062297254770004,0.349568157954517,0.753361825769663,0.921981780973051,"Not Significant"
"pick1",642.499088215477,-0.0655109002505607,0.275064121694327,0.753176065716193,0.921981780973051,"Not Significant"
"rasd1",161.217442440312,-0.0471663950426964,0.393707206540688,0.7532042221275,0.921981780973051,"Not Significant"
"eif4e2rs1",1216.27282984055,-0.0639051783680646,0.25054130292296,0.753417571388688,0.921999252983261,"Not Significant"
"myoz1a",17.7282604958819,0.0284179560765965,0.415527947889342,0.75349834575672,0.922053598294481,"Not Significant"
"cpne7",63.4396073017379,-0.0495536672339525,0.388850644674114,0.753606589953806,0.922054394361332,"Not Significant"
"dus3l",1517.33796001608,-0.0650319662768493,0.284330297343615,0.753671413092012,0.922054394361332,"Not Significant"
"ENSDARG00000110034",10.555854213639,0.0209103480753943,0.419548842837682,0.753662581481733,0.922054394361332,"Not Significant"
"pam16",744.954327399494,-0.0616117912048999,0.254369762005525,0.753673415275744,0.922054394361332,"Not Significant"
"pars2",353.421947440534,-0.0609392003463562,0.355370771472622,0.753680825207596,0.922054394361332,"Not Significant"
"ENSDARG00000115864",45.5243408124183,0.0350067136563997,0.410746379689061,0.753848157438704,0.922187504155678,"Not Significant"
"nit2",785.962893717427,-0.065950205509011,0.298805712024136,0.753898188592824,0.922187504155678,"Not Significant"
"pnx",79.3757390042419,0.051976547440784,0.388520287632324,0.753898741318828,0.922187504155678,"Not Significant"
"ap3m2",509.661871523874,-0.0658669079978964,0.29143899295722,0.753956073709463,0.922213143369359,"Not Significant"
"ENSDARG00000112828",79.2190768145839,-0.0338387141024713,0.409686246117689,0.754064072720653,0.922255361654294,"Not Significant"
"pip4p1b",812.720318154866,0.067190543717963,0.28536686316855,0.754099710424643,0.922255361654294,"Not Significant"
"slc4a5b",1060.59585384812,-0.0643063145977272,0.262976897985648,0.754051333924137,0.922255361654294,"Not Significant"
"dnajb2",908.442245215112,-0.0659539979218142,0.289786351610526,0.754208640426754,0.92229602953114,"Not Significant"
"nipa2",966.969843960485,0.0673520270016345,0.321579448710572,0.754202706276881,0.92229602953114,"Not Significant"
"pth1b",13.1101291308171,-0.0247435898613768,0.416734953195487,0.754242089226117,0.92229602953114,"Not Significant"
"cnot6b",1726.53593310879,0.0605897925703986,0.225574354621928,0.754305736722197,0.922299733944732,"Not Significant"
"creb3l3a",97.9412251513153,0.0563334941643566,0.37816561971849,0.754317869564658,0.922299733944732,"Not Significant"
"zgc:113336",266.195295837905,0.0670694335183856,0.312579327162028,0.75443655035497,0.922400363306503,"Not Significant"
"tp53bp2a",3309.1239094749,-0.0559658089699917,0.207382592427411,0.754588124068793,0.922524246214429,"Not Significant"
"trhrb",11.3118371384511,0.0149489270369173,0.421760340656321,0.754610643521485,0.922524246214429,"Not Significant"
"pafah1b2",34.0204108570654,0.026723747321594,0.416706952508755,0.75465698962216,0.922536424081282,"Not Significant"
"atic",2162.79698903813,-0.0550238317684595,0.254668939725431,0.754924410794802,0.922631748173397,"Not Significant"
"b3galt6",762.611080753269,0.0664289310911032,0.281929211982057,0.754969126737375,0.922631748173397,"Not Significant"
"ENSDARG00000113126",187.933319349263,0.0403353303477408,0.405666237350822,0.754964881639956,0.922631748173397,"Not Significant"
"si:ch211-195h23.3",433.368641731067,0.0646622153674247,0.344155669774624,0.75487406339976,0.922631748173397,"Not Significant"
"si:ch211-213a13.5",229.819608873645,0.048730140991141,0.394299742852372,0.754943057283074,0.922631748173397,"Not Significant"
"smg7",4315.80420881162,-0.0619771557663506,0.241030932694602,0.754989686890224,0.922631748173397,"Not Significant"
"spg21",1551.5159016218,-0.0626368190630674,0.253847532218475,0.754934364665021,0.922631748173397,"Not Significant"
"cnih2",125.130956434113,0.0588427931613682,0.370745448049491,0.755047518875318,0.922657951760744,"Not Significant"
"ENSDARG00000115713",125.152845778244,0.0544909810528404,0.38230768896895,0.755239157758291,0.922722406073206,"Not Significant"
"lgals9l4",19.8005570891865,0.0192520916120094,0.420313036827089,0.755247028834894,0.922722406073206,"Not Significant"
"pter",962.983798394336,-0.0641185485385771,0.268069832532634,0.755282225030302,0.922722406073206,"Not Significant"
"si:ch211-157b11.12",1487.21325133794,-0.0615570570300413,0.243615436390323,0.755234972385717,0.922722406073206,"Not Significant"
"znf1087",149.473591476883,0.0484575204454688,0.39077149530623,0.755212336675838,0.922722406073206,"Not Significant"
"trim35-36",107.914193612352,0.0391139777263426,0.406675832194908,0.755319594736819,0.922723600315685,"Not Significant"
"hcrt",10.8074666919456,0.0205497392766843,0.419630752402279,0.755426846315405,0.922765702573931,"Not Significant"
"rps9",75020.4703461525,-0.0772464355386871,0.242584135640114,0.755419437062043,0.922765702573931,"Not Significant"
"sult1st6",625.026553851101,0.0674409622625628,0.305464385543546,0.755560264258561,0.922884213328635,"Not Significant"
"ENSDARG00000110498",89.092841243098,-0.0371879071467805,0.405783507085141,0.755720652413578,0.922991191808587,"Not Significant"
"fam98a",89.092841243098,-0.0371879071467805,0.405783507085141,0.755720652413578,0.922991191808587,"Not Significant"
"ENSDARG00000110236",47.859360904853,-0.0243663215709276,0.416704653573929,0.755810146987999,0.923028493521965,"Not Significant"
"stim2a",499.508196291739,0.0669197883895342,0.318653490662902,0.755824002465117,0.923028493521965,"Not Significant"
"ppil1",1437.06584258276,0.0652793127357374,0.310060934791629,0.755897507180661,0.92307379928554,"Not Significant"
"ENSDARG00000115161",697.900331779556,-0.0448060295438538,0.393838030366488,0.756074282774386,0.923245205150479,"Not Significant"
"eeig1a",466.590159042425,-0.0653409848491954,0.280688361781277,0.756159250182255,0.923304492577465,"Not Significant"
"cflarb",114.733561055093,0.0603310551808521,0.363987463682197,0.756392683324139,0.923420669484096,"Not Significant"
"ENSDARG00000088069",265.364781006446,0.0268851983226425,0.416917716667786,0.756376639744462,0.923420669484096,"Not Significant"
"pimr176",674.647727699088,0.0657956168788219,0.274604396850812,0.75640007432519,0.923420669484096,"Not Significant"
"si:dkey-21c1.8",34.2215504012439,-0.0420426138473801,0.400184938125181,0.756330035589528,0.923420669484096,"Not Significant"
"cpeb2",41.6418257912398,0.0465713218896356,0.396211393592152,0.756501731176867,0.923451179341407,"Not Significant"
"ENSDARG00000111275",18.8467553546935,0.0285239095258163,0.415263954903171,0.756570749298325,0.923451179341407,"Not Significant"
"neu3.3",484.08363778271,0.06616413694803,0.281168697247167,0.756552010478939,0.923451179341407,"Not Significant"
"si:dkey-183i3.5",83.7852958895226,0.0598945208502919,0.365232571707136,0.756499702521674,0.923451179341407,"Not Significant"
"msc",107.264532629784,-0.0537886715996062,0.377511354018094,0.756621974790551,0.923469248619159,"Not Significant"
"asap2a",283.555197171695,-0.065035264660444,0.313851136834168,0.756902275737457,0.923544619890435,"Not Significant"
"ENSDARG00000109678",100.054927754973,-0.0346933378944421,0.408287830642863,0.756889551679467,0.923544619890435,"Not Significant"
"grk7a",11.8334530762913,-0.0205963845604186,0.418929252563505,0.756891576263466,0.923544619890435,"Not Significant"
"otx2a",168.033701406457,0.062780035504622,0.351937725448589,0.75688186059526,0.923544619890435,"Not Significant"
"pacs1a",423.341527983563,0.0667059234941958,0.316409402426363,0.756742786531503,0.923544619890435,"Not Significant"
"zpld1b",32.389070949224,-0.0287414289686989,0.413691168041411,0.756851568996855,0.923544619890435,"Not Significant"
"cacna2d2a",110.939203369753,0.0523812586223886,0.386013742325101,0.756975416913189,0.923589418018088,"Not Significant"
"dffb",476.917943776888,0.0664773235093404,0.289261970712112,0.757062003797773,0.923650616220409,"Not Significant"
"cngb3.2",65.1547529275427,-0.0505735012424156,0.38524424068113,0.75711841836303,0.923674998681356,"Not Significant"
"ENSDARG00000112089",114.008812838835,-0.0352670276020412,0.407607673142958,0.757358343591815,0.923701034285944,"Not Significant"
"ENSDARG00000115853",160.031730030528,0.057371068282541,0.372300881345021,0.757319913173128,0.923701034285944,"Not Significant"
"ppfia1",548.649623045985,-0.0625438763058544,0.313058761130691,0.757252020691423,0.923701034285944,"Not Significant"
"si:ch211-210p4.6",2672.33436704735,0.0624597321513364,0.246143840056573,0.75732611787924,0.923701034285944,"Not Significant"
"si:ch211-256e16.3",202.800517556446,0.0646136368693907,0.340709884298448,0.757184400531758,0.923701034285944,"Not Significant"
"slc38a4",1662.15171715464,-0.0587009322232911,0.359524929725052,0.757313043390453,0.923701034285944,"Not Significant"
"hnrnpdl",6250.74271582183,-0.0561123041188567,0.223671683238155,0.757530710339286,0.923853759820346,"Not Significant"
"zgc:171566",866.010904553492,-0.064850556835897,0.294753742682667,0.757556439377828,0.923853759820346,"Not Significant"
"ENSDARG00000101134",374.185385626287,-0.0648381880575892,0.308504303475546,0.757611561737376,0.923876546164446,"Not Significant"
"arhgap20b",129.081333570754,0.0591771171983719,0.366695311154042,0.757769160951318,0.923910924572943,"Not Significant"
"cyp27a1.2",36.7033510826527,0.0421995530690047,0.402300091414895,0.757818215298231,0.923910924572943,"Not Significant"
"ENSDARG00000099648",31.7895809863057,0.0307484854449811,0.413834443237586,0.757680050342624,0.923910924572943,"Not Significant"
"ENSDARG00000113364",892.260977456207,-0.0607897246438657,0.242955021644296,0.757894826274606,0.923910924572943,"Not Significant"
"prrt4b",241.829463806654,0.0655795027284109,0.329679606222991,0.757804321006592,0.923910924572943,"Not Significant"
"si:dkey-267n13.1",101.188877914136,0.0534451733624226,0.383173777998526,0.757891263730067,0.923910924572943,"Not Significant"
"zcchc7",484.88415612761,0.0664155790085408,0.305044371908538,0.757859595494524,0.923910924572943,"Not Significant"
"ENSDARG00000109302",417.589530663623,-0.0156734823898268,0.420607909763165,0.757978781479747,0.923935332941242,"Not Significant"
"osbpl11",374.040549109796,0.0660869986236997,0.289440201195599,0.757987728673271,0.923935332941242,"Not Significant"
"tmem223",349.210660263489,-0.0650148569595842,0.3041370744189,0.758146305954222,0.924084202839598,"Not Significant"
"ENSDARG00000115740",45.6968881852374,0.0265367023658359,0.416541218145101,0.758526592941114,0.924110940621054,"Not Significant"
"ENSDARG00000115906",27.6273037051686,-0.0285593072821627,0.413688123079352,0.758580219961532,0.924110940621054,"Not Significant"
"gsto1",697.596092970134,0.0655161516147027,0.328385572948956,0.758536452910113,0.924110940621054,"Not Significant"
"mkrn2os.2",68.6072932364262,0.0551680828620123,0.378345737125899,0.758676510631801,0.924110940621054,"Not Significant"
"pde4d",64.6249094843266,-0.0295510971946696,0.412827485678707,0.758232955411717,0.924110940621054,"Not Significant"
"plekhf2",596.083604949214,0.0665220108033072,0.306759927109247,0.758270523482653,0.924110940621054,"Not Significant"
"ptchd1",124.110090015311,-0.0570945317832735,0.366377239973743,0.758598834645218,0.924110940621054,"Not Significant"
"si:dkey-13i19.10",81.8920055711717,-0.0530153699564117,0.378567219386726,0.758610161225241,0.924110940621054,"Not Significant"
"si:dkey-73n10.9p",22.1490156086647,0.0269136046760826,0.416075012038538,0.758486399812678,0.924110940621054,"Not Significant"
"sptlc2a",653.222135527969,-0.0641945671293508,0.294623121566576,0.758656405458615,0.924110940621054,"Not Significant"
"tmem117",331.912793693293,0.0537220904365086,0.378003824823197,0.758554157254243,0.924110940621054,"Not Significant"
"tsen54",500.553920165818,0.0647729276805241,0.33639738391088,0.758678498914133,0.924110940621054,"Not Significant"
"waca",2746.98917242247,-0.0556855948862398,0.210705350147794,0.758402046597878,0.924110940621054,"Not Significant"
"znf1004",77.2510230353793,-0.0529311652695215,0.379215906530518,0.758647322654111,0.924110940621054,"Not Significant"
"agpat3",1676.1209508439,0.0633755991417994,0.258102718937402,0.75890749834449,0.924133298635491,"Not Significant"
"cnnm4a",14.369752044757,-0.0203568137521862,0.418886994515842,0.758898147531617,0.924133298635491,"Not Significant"
"cnr1",71.7858450874164,-0.0455986234578584,0.393900245743843,0.758852637183532,0.924133298635491,"Not Significant"
"ENSDARG00000111030",12.4200478840495,-0.0167377746223825,0.420532475467034,0.758915541084133,0.924133298635491,"Not Significant"
"nop16",1851.69604404469,-0.0637672170043789,0.279019592894648,0.758734613756636,0.924133298635491,"Not Significant"
"plppr2a",31.1092517719628,-0.0290111491720454,0.413371677188202,0.758821311917959,0.924133298635491,"Not Significant"
"naif1",60.5051560743131,0.0491787324005037,0.391126237388825,0.759004088593618,0.924196737563809,"Not Significant"
"ggact.2",1116.07728581761,-0.0304725236535396,0.411316018915152,0.759047661710543,0.924205410231983,"Not Significant"
"cntnap5b",372.491051859521,0.0488154988413809,0.391956138986365,0.759181481352515,0.924283793058905,"Not Significant"
"eif4ba",1335.30279510964,0.0639853168867786,0.315902971516806,0.759184944754279,0.924283793058905,"Not Significant"
"ENSDARG00000110535",18.5323213655653,-0.0264253207507295,0.415229399773436,0.759284202800121,0.924360251692374,"Not Significant"
"ENSDARG00000102003",56.9074953507523,-0.0410535148610764,0.400859657854562,0.75939923269396,0.92444235184389,"Not Significant"
"ENSDARG00000109743",3857.7549455846,0.0468926498882013,0.398202704078073,0.759461021057316,0.92444235184389,"Not Significant"
"ENSDARG00000110949",3857.7549455846,0.0468926498882013,0.398202704078073,0.759461021057316,0.92444235184389,"Not Significant"
"nipal3",1686.14349299067,0.0668179793595852,0.32637429805627,0.759554742007124,0.924512048561789,"Not Significant"
"dip2ba",2681.44581815285,0.0621183930546741,0.238092517097507,0.75963403072432,0.924513933474018,"Not Significant"
"ENSDARG00000110971",855.063680590887,-0.0643684721105807,0.298735694964412,0.759665678958694,0.924513933474018,"Not Significant"
"proca",939.332590925437,-0.0514988001908652,0.380633753076743,0.759601623424674,0.924513933474018,"Not Significant"
"clmna",323.921595024731,-0.0586566376401787,0.357764050077495,0.759719734456116,0.924535342795048,"Not Significant"
"mrpl10",498.72005867351,-0.0640472396664061,0.283657154920092,0.759788688316483,0.924574879644098,"Not Significant"
"dhrs11b.2",758.331881107759,-0.0548448572933959,0.371195770297142,0.759940254432736,0.92471493742583,"Not Significant"
"chpt1",1463.85002413175,-0.0640624869819687,0.297318623377238,0.760010580415479,0.924744919249914,"Not Significant"
"ppifa",1286.70049456197,-0.0622077213101029,0.25107575620125,0.760037837596094,0.924744919249914,"Not Significant"
"fech",233.994824197174,0.0615468368591342,0.355087207517084,0.760226740005975,0.924885993611223,"Not Significant"
"timm8a",814.133310554011,-0.0640800233856865,0.291577717748523,0.760219027293518,0.924885993611223,"Not Significant"
"si:dkeyp-77c4.1",64.8497199036609,-0.0402143073072988,0.401441217850359,0.760303556211366,0.924926741253483,"Not Significant"
"ucp1",35390.0303866843,0.0359667381177153,0.410817616894353,0.760333191399974,0.924926741253483,"Not Significant"
"abitram",712.769768666433,-0.0640095548961961,0.305596521060946,0.760490826527926,0.924977276621342,"Not Significant"
"laynb",219.60374031469,-0.0611530935007388,0.34343893720175,0.760519014258496,0.924977276621342,"Not Significant"
"nek12",2307.134463111,-0.0558974393911378,0.36641782286726,0.760516348506768,0.924977276621342,"Not Significant"
"tbrg1",404.439155096178,0.0656127771634608,0.309190522699714,0.760557139144222,0.924977276621342,"Not Significant"
"znf513b",161.882073642722,-0.0621379890414936,0.338316481474528,0.760543726917683,0.924977276621342,"Not Significant"
"lcmt2",186.320485292152,0.0623761228311582,0.34878601559504,0.760852602928178,0.925247853584842,"Not Significant"
"polrmt",661.190256175806,-0.0632812963914412,0.275051118783485,0.760837437295832,0.925247853584842,"Not Significant"
"si:dkey-96g2.1",118.8205456098,0.0434618587326204,0.400150636567176,0.760937030672417,0.925306144199277,"Not Significant"
"ENSDARG00000115167",84.9566513778929,-0.0522940564231846,0.378609070702169,0.760997319700168,0.925335077738239,"Not Significant"
"si:ch211-170p16.1",131.806584898932,0.0482425529955421,0.392418620935005,0.761136764459867,0.925430492957655,"Not Significant"
"tarbp1",716.780746090925,0.0670568617080031,0.303773921432664,0.761148787226935,0.925430492957655,"Not Significant"
"znf1177",14.8453453623681,-0.0228606542320577,0.417419053113609,0.761197470722412,0.925445306649089,"Not Significant"
"si:ch211-203k16.3",139.524714573504,0.0596430563393476,0.361374749324103,0.761281507333715,0.925503098314458,"Not Significant"
"zgc:194392",142.013776585181,0.0460716534593762,0.395979358674424,0.761364485191337,0.92555959735467,"Not Significant"
"avpr1ab",413.155307826893,0.0647589030804076,0.286704117086699,0.761769992626826,0.925764476756873,"Not Significant"
"ENSDARG00000110090",16.2765718598851,0.0208055776721993,0.419311543205951,0.761720948377573,0.925764476756873,"Not Significant"
"epc1a",1485.48166965771,0.0611262560055994,0.242596875059145,0.76178860355178,0.925764476756873,"Not Significant"
"f2",4393.28388910567,-0.0301001903411411,0.410992704091163,0.761686101695499,0.925764476756873,"Not Significant"
"obsl1b",182.518423727067,0.0564276949167514,0.372923676414977,0.761596768950604,0.925764476756873,"Not Significant"
"tafa5l",58.9316169909047,-0.0262694453545669,0.414935166257696,0.761712043696413,0.925764476756873,"Not Significant"
"tcf23",1446.57688507025,0.0652090225617093,0.323655902435968,0.761732996905267,0.925764476756873,"Not Significant"
"ypel2a",75.7338694120213,-0.0532773229694601,0.375654095953055,0.761891055464754,0.925844606341186,"Not Significant"
"cox6b1",849.048031650913,-0.0639108648441699,0.263656024685829,0.761930894756884,0.925848645478808,"Not Significant"
"ENSDARG00000115076",480.823725391811,0.0185759321840896,0.42080646763869,0.762061036953633,0.925962409160846,"Not Significant"
"ENSDARG00000112715",109.968773464484,-0.0313301575142194,0.41066671319592,0.762248230362839,0.925970187554624,"Not Significant"
"lats1",2036.7815428294,-0.062629679797529,0.277426293542808,0.762359600284077,0.925970187554624,"Not Significant"
"mtmr1b",461.922911395386,0.0643379720318955,0.284243942788692,0.762346797633077,0.925970187554624,"Not Significant"
"oxt",11.8988450347356,0.0243821573106464,0.417247733713833,0.762274217699472,0.925970187554624,"Not Significant"
"porcnl",501.968498178404,0.0653924654921883,0.300079543178316,0.76219580831167,0.925970187554624,"Not Significant"
"si:ch211-151m7.6",74.8389783204945,0.0500357576037749,0.386600917343848,0.762292367829516,0.925970187554624,"Not Significant"
"si:ch211-283l16.1",22.418211798187,-0.0312364862491373,0.410962693215916,0.762247256062523,0.925970187554624,"Not Significant"
"slc9a5",132.328154813299,0.0547200177629567,0.376664886688689,0.762232608947204,0.925970187554624,"Not Significant"
"abhd8b",43.3331844145392,-0.0449629412596146,0.393881012081393,0.762449319137942,0.926025447050643,"Not Significant"
"b4galt3",267.787727883315,-0.0613683153759031,0.338796821552034,0.76292173006068,0.926025447050643,"Not Significant"
"dennd1b",394.42895637739,-0.0635065655979733,0.308763326743678,0.762902087026776,0.926025447050643,"Not Significant"
"dtx3",766.138848094729,-0.0613361365106858,0.262542650186259,0.762806619328257,0.926025447050643,"Not Significant"
"ENSDARG00000109460",480.823653144949,-0.0241903104986749,0.415885974357507,0.762621919651446,0.926025447050643,"Not Significant"
"ENSDARG00000114272",435.470795709564,-0.0151623145353047,0.420649995594735,0.762776253513246,0.926025447050643,"Not Significant"
"napga",1064.5882853049,-0.0584507556366814,0.234942310808213,0.762745864263502,0.926025447050643,"Not Significant"
"pnkp",822.177317620686,-0.0648519420553488,0.292686535884365,0.762772661776574,0.926025447050643,"Not Significant"
"rdh8b",177.95167057128,0.0570779181172141,0.370509034559453,0.762756756715806,0.926025447050643,"Not Significant"
"six2a",43.7300825723547,0.0316056439478742,0.412378850817724,0.762837216853876,0.926025447050643,"Not Significant"
"slco1c1",563.45475837205,-0.062346329934029,0.318268520556458,0.762822685400483,0.926025447050643,"Not Significant"
"tfap2e",222.641246095692,-0.0408587078591932,0.399122107727381,0.762923103937127,0.926025447050643,"Not Significant"
"urb1",1480.81593891634,0.0641807467283978,0.277185934324483,0.762584907423447,0.926025447050643,"Not Significant"
"zgc:77938",299.577366717487,-0.0570338166436104,0.361739457224115,0.762671273505769,0.926025447050643,"Not Significant"
"znf1083",104.499948763781,-0.0524522385971674,0.377301634417247,0.762952931922222,0.926025447050643,"Not Significant"
"mmp15b",209.437511412972,0.0583778711958348,0.365468341798273,0.762993520256669,0.926030381796364,"Not Significant"
"emc1",892.693662783351,0.064205871837764,0.280529909566881,0.763110301983826,0.926127786080792,"Not Significant"
"ankrd13b",44.3409650060226,-0.0308460666485075,0.411140934355552,0.763379475835052,0.926325275012521,"Not Significant"
"calub",1224.64536911599,-0.0567648608355262,0.224939467124393,0.763741702394928,0.926325275012521,"Not Significant"
"dhcr7",1336.18143397695,-0.0623164843185453,0.262431044897738,0.763602533608996,0.926325275012521,"Not Significant"
"dhx35",580.70885309293,0.064748977535357,0.319529735714722,0.763484628925664,0.926325275012521,"Not Significant"
"ENSDARG00000112763",107.398579631097,0.0464491520493643,0.394491161018565,0.763747973738385,0.926325275012521,"Not Significant"
"ENSDARG00000112811",515.338452044472,0.0645694604185855,0.29075213080443,0.763658376443688,0.926325275012521,"Not Significant"
"gigyf2",2454.86891283876,0.0619090600536511,0.253357492442247,0.763687088205217,0.926325275012521,"Not Significant"
"ntng1b",399.494731884705,0.0642295506722626,0.323527440184988,0.763572527627097,0.926325275012521,"Not Significant"
"olfml2a",324.99615677239,0.0612606117407177,0.35136977793719,0.763639687690481,0.926325275012521,"Not Significant"
"si:ch211-155e24.3",1383.05063958738,-0.0629517943078406,0.288576782582534,0.763427474712515,0.926325275012521,"Not Significant"
"si:dkey-61n16.5",346.453958251585,0.062494736086941,0.344051052237803,0.763583785778075,0.926325275012521,"Not Significant"
"zgc:91944",963.859255466746,0.0594150128176936,0.2342148594902,0.763700320908331,0.926325275012521,"Not Significant"
"znf1169",61.1392183552402,-0.0456901639472241,0.39196309456852,0.763366780732438,0.926325275012521,"Not Significant"
"bnip3la",552.460057512016,0.0643959929924626,0.285361188164253,0.763848286004041,0.926402625640125,"Not Significant"
"ppm1db",488.477189870956,-0.0624394746278736,0.302778527690447,0.763957135101811,0.926490321925978,"Not Significant"
"srp9",930.379698374203,-0.0618791268881626,0.269622554867932,0.764086793721444,0.926603245399236,"Not Significant"
"crabp1a",99.160574252309,0.0480844052673055,0.391444734594053,0.764145477900728,0.926625701657765,"Not Significant"
"plod3",1330.14642208178,0.0638104420735642,0.283083317507726,0.764178403536339,0.926625701657765,"Not Significant"
"ppp1r14d",32.4475702661452,0.0300256274504806,0.413507465791428,0.764355325587009,0.92679591029882,"Not Significant"
"si:dkey-21e2.16",53.1162453564837,-0.042782686737412,0.397039923814337,0.764394647379291,0.92679926761199,"Not Significant"
"tom1",555.250226625097,-0.0609795645601814,0.260677811335362,0.764450681304547,0.926822886457074,"Not Significant"
"tgm2l",64.8431856071151,0.0518795725780868,0.382847212403899,0.764526668601825,0.926870693430204,"Not Significant"
"cela1.5",206.883993483085,0.0378005536317628,0.406568362692734,0.764612178978891,0.926917301374233,"Not Significant"
"tspan31",1418.61163137048,0.0604756663118972,0.248251667060312,0.76463822818156,0.926917301374233,"Not Significant"
"acap3a",222.999096879029,-0.0617422249935874,0.329569530542094,0.764900360837142,0.927190737152829,"Not Significant"
"hapln4",33.3162590976135,-0.0393696072396234,0.401246450027155,0.764971330776069,0.927232435788662,"Not Significant"
"GID4",455.544666111064,0.063627859137317,0.327809551050857,0.765039332001515,0.927270532190756,"Not Significant"
"ENSDARG00000108006",133.217928739624,0.0549452384690719,0.374548009231664,0.765131963153594,0.927317637476103,"Not Significant"
"zbtb39",563.661042829391,-0.0625998569690369,0.290801024176802,0.765151342679454,0.927317637476103,"Not Significant"
"syngr3a",140.539197622853,0.0616246276783332,0.345614280133893,0.765285984630108,0.927436485053837,"Not Significant"
"fam189a1",92.2026730560538,-0.0533227316564354,0.373267825858891,0.76536731832611,0.927446394387235,"Not Significant"
"pip5kl1",214.013765944141,-0.0589770873514783,0.350119424452932,0.765358395740822,0.927446394387235,"Not Significant"
"fbxo9",4217.713841019,-0.0622998472442837,0.245840706593035,0.765411232267021,0.927455282873611,"Not Significant"
"arhgap24",748.839450749051,0.063956729058998,0.320720616939666,0.765516163048901,0.927538101601112,"Not Significant"
"akap7",334.275838685511,0.0624838870584843,0.338089729787389,0.765722763325045,0.927566798724692,"Not Significant"
"eno1b",490.85580356047,-0.0624439314016641,0.321790431141568,0.765650034653816,0.927566798724692,"Not Significant"
"fam184b",339.359262659591,0.0623608299353932,0.336760550350888,0.765670460109145,0.927566798724692,"Not Significant"
"lmo4b",328.5872032311,0.0610316505907437,0.349431604565372,0.765718543128808,0.927566798724692,"Not Significant"
"ogg1",250.016116419663,0.0630550131324841,0.333867184361655,0.765612474109802,0.927566798724692,"Not Significant"
"neurog1",33.0565944333488,0.0396016122409193,0.403575676625932,0.765822663994862,0.92764349539412,"Not Significant"
"rprd1a",934.849118859161,-0.0605770919544718,0.259927211983506,0.765961076158461,0.927716404902086,"Not Significant"
"si:ch73-144d13.5",87.8745660962365,0.0566813074070171,0.367709499323163,0.765935769146196,0.927716404902086,"Not Significant"
"stoml3a",38.7610317338785,-0.0420916827202075,0.397121208699078,0.76599262222935,0.927716404902086,"Not Significant"
"aldh1l1",5109.50513777195,-0.0401844236849702,0.398972074431175,0.766077116640715,0.927748868892891,"Not Significant"
"lyar",847.551295409222,0.0634079681228782,0.279012384056693,0.766092607691203,0.927748868892891,"Not Significant"
"si:ch211-57m13.16p",13.5651392725539,0.0212243214915914,0.4188667805744,0.766225132993326,0.927865041887753,"Not Significant"
"lrata",183.360551143364,0.0481237400910124,0.390295934074325,0.766262209595754,0.927865625115829,"Not Significant"
"nexn",227.043168703105,0.0582813207987665,0.359343550316962,0.766392278071406,0.92797880661416,"Not Significant"
"htr4",48.7092584812766,0.0453471100129986,0.395145150237117,0.766498654921831,0.928018976007211,"Not Significant"
"si:dkeyp-106c3.3",37.365262069246,-0.0314119916833182,0.410288879769809,0.766495030427687,0.928018976007211,"Not Significant"
"si:ch73-368j24.14",15.9457230173228,-0.0207694028011579,0.418246404979541,0.766627877623829,0.928128778122153,"Not Significant"
"smurf1",1065.46854506371,0.061761821055914,0.259764977974425,0.766662556852312,0.928128778122153,"Not Significant"
"si:dkey-11o1.3",10.9189265674765,0.0239182417366388,0.417208198843537,0.766712068524759,0.928144401883278,"Not Significant"
"ENSDARG00000114919",9.57484635602596,0.0160880494168976,0.4210499907055,0.766871322603478,0.928204238333548,"Not Significant"
"fam89a",136.80695079012,-0.0553822901874775,0.364531171420864,0.766862469336597,0.928204238333548,"Not Significant"
"hmgcs1",1734.97732626177,-0.0621279221939186,0.302513008974742,0.766869802707286,0.928204238333548,"Not Significant"
"ldlra",1123.29496525668,0.0637843654803905,0.300659779021396,0.766986740931943,0.928211007413938,"Not Significant"
"samhd1",508.067857249412,0.0650951024233787,0.308806093857334,0.766941335182932,0.928211007413938,"Not Significant"
"si:dkey-25e11.10p",283.721400291106,0.0591735896671738,0.357553357579428,0.766971161014778,0.928211007413938,"Not Significant"
"hoga1",374.583681185554,0.063863021116,0.299743681490553,0.767190271012104,0.928413006945013,"Not Significant"
